path,filename,label,extension,width,height,aspect_ratio,mode,format,file_size_kb,is_readable,error,file_hash,pixel_hash
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2076.png,real_2076.png,real faces,.png,256,256,1.0,RGB,PNG,107.67,True,,cf3c2fb7783c5de49d4c2b3bda0e1041,09206d0eb9042e3d76af64908bad89df
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2077.png,real_2077.png,real faces,.png,256,256,1.0,RGB,PNG,121.92,True,,a8717a879bbbf916dd1a4fabd115597d,5b3f1b6551e1869b5c2f51e0e5dd3a39
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2078.png,real_2078.png,real faces,.png,256,256,1.0,RGB,PNG,96.99,True,,27e58f508212aff8e80fb6e96517afe3,995dfbcbdcc2fb58efc7bd41d4ae81e2
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2079.png,real_2079.png,real faces,.png,256,256,1.0,RGB,PNG,96.71,True,,92693d7473eb440d72f57ca5b4952680,2ab20c499e0cd0ac1bd5ef531bdc4c57
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_208.png,real_208.png,real faces,.png,256,256,1.0,RGB,PNG,108.3,True,,5528162b7e3a070bcdbe9788505156cf,8232739f168f7e1ea7733fca37988348
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2080.png,real_2080.png,real faces,.png,256,256,1.0,RGB,PNG,105.36,True,,547876cd5a3e93d4a74d0074e8f7234a,03713c3ee240b8239938361755d7aa5a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2081.png,real_2081.png,real faces,.png,256,256,1.0,RGB,PNG,98.19,True,,f2b817fd64bfbaa79ff6b4010421b208,6e4655a371a7b0176834e995755366f7
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2082.png,real_2082.png,real faces,.png,256,256,1.0,RGB,PNG,107.9,True,,f8eea104635c87d64fb70d8810497645,7cde644cf4b025c28d2289df69e8c352
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2083.png,real_2083.png,real faces,.png,256,256,1.0,RGB,PNG,111.52,True,,9ef020a78f42dbb2ac7bf16177cca35e,f2c0359166222d85b67ba2f74d23de11
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2084.png,real_2084.png,real faces,.png,256,256,1.0,RGB,PNG,108.51,True,,706a6c4aa6b1a664254f92d4cdd2ce64,a698a13a6453c284f815a25d10691080
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2085.png,real_2085.png,real faces,.png,256,256,1.0,RGB,PNG,103.79,True,,6a57ab6573c801ed5422009651308ba2,db2f63536317c9798e0a2e85c2a22cde
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2086.png,real_2086.png,real faces,.png,256,256,1.0,RGB,PNG,105.52,True,,8a1c2d52de5817b6e58600b930429490,9266c528e935cc3a44d9a8cc710a1f9d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2087.png,real_2087.png,real faces,.png,256,256,1.0,RGB,PNG,122.54,True,,6d98f8df91ca291d95a985ba7f86e121,d3bd76c1175a6b9d6c120dcd6201ed45
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2088.png,real_2088.png,real faces,.png,256,256,1.0,RGB,PNG,116.56,True,,e4c6f5084699144939ec922e1c3b0c00,138cd5572f03ca22aea2af216cc1cc0c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2089.png,real_2089.png,real faces,.png,256,256,1.0,RGB,PNG,93.55,True,,63796209b3d1b9233aa938a2b162ae5b,9237de5194ad72c3bfe0c4d55ecb40d3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_209.png,real_209.png,real faces,.png,256,256,1.0,RGB,PNG,112.89,True,,b1ce6596dd9b44cfa12d146055196adc,9dae588a37ad36d696ea9fa3eb698aae
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2090.png,real_2090.png,real faces,.png,256,256,1.0,RGB,PNG,104.44,True,,6c644740820653e9b131293dc72a3986,de2715399e1b1b77fb9365deae119890
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2091.png,real_2091.png,real faces,.png,256,256,1.0,RGB,PNG,111.34,True,,e48c77dd1afb7ddb7995fc918eb27948,f35b999139953a92f5b6b116c6b95323
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2092.png,real_2092.png,real faces,.png,256,256,1.0,RGB,PNG,107.99,True,,3892bb86bc69a6c795465467ddb95ad2,aafa3073253422093dc5d59bd19d859d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2093.png,real_2093.png,real faces,.png,256,256,1.0,RGB,PNG,86.26,True,,0af7b09ed4e3342ea2465c0bcdfc9bb3,9f032b607f98e359ba06ed3c13937d14
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2094.png,real_2094.png,real faces,.png,256,256,1.0,RGB,PNG,105.7,True,,61559bd095d171e204bc5fbb3129bb9d,43d2df248ccd88b9c6983dca52178393
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2095.png,real_2095.png,real faces,.png,256,256,1.0,RGB,PNG,106.81,True,,c59e99b137de4c43ed3606087be78df9,d660841075608957f69e5d6aebee4172
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2096.png,real_2096.png,real faces,.png,256,256,1.0,RGB,PNG,98.55,True,,48d9db1474eaf912c550d26374cb245b,a7987cedc7934a72702a288dfae63b3c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2097.png,real_2097.png,real faces,.png,256,256,1.0,RGB,PNG,94.46,True,,efffbe704416d4b75434ec31b39f13ca,4c0740119e888935c9097243c37fae56
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2098.png,real_2098.png,real faces,.png,256,256,1.0,RGB,PNG,103.04,True,,b2c9bc0bd4d26de9875dbd67c8d8a538,9968785e226bf6e4e60df944421919f0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2099.png,real_2099.png,real faces,.png,256,256,1.0,RGB,PNG,113.81,True,,48cdea70e414742fc7fe1e4e35dc79cd,54ed4288fcf68f4f070e968c087d2a41
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_21.png,real_21.png,real faces,.png,256,256,1.0,RGB,PNG,99.0,True,,004d80a4b1fc814a872c84051df66ab7,53fa25b1382d0061a0e2150f2ced4570
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_210.png,real_210.png,real faces,.png,256,256,1.0,RGB,PNG,111.74,True,,c0fe783cf1f938e5da53633e0662ab32,07fd7c9b20bdaff053b50a505e2cbdf6
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2100.png,real_2100.png,real faces,.png,256,256,1.0,RGB,PNG,109.24,True,,5b9cec29aea982304d2dc20013f1ce60,197abf4639c0db5174d9efb73f6c42e6
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2101.png,real_2101.png,real faces,.png,256,256,1.0,RGB,PNG,104.85,True,,b09f7ef6c53244625edfe72458e4ff1a,ae08fed2d37714281d019c42678e9b72
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2102.png,real_2102.png,real faces,.png,256,256,1.0,RGB,PNG,93.48,True,,a51a591efa26cce56133780207246221,6dc265715c7854ef4f5021f0645221a5
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2103.png,real_2103.png,real faces,.png,256,256,1.0,RGB,PNG,100.92,True,,0549f55c81fd8f21eb6d288ff3a5ec24,1d48f6ea2847f6550782a0bf1eaeedc9
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2104.png,real_2104.png,real faces,.png,256,256,1.0,RGB,PNG,101.5,True,,f4af4758d88eb8dffbed3945a454717a,ea14dd8221ea8e8bffcec6192125a05a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2105.png,real_2105.png,real faces,.png,256,256,1.0,RGB,PNG,108.53,True,,f08479bb87e573fb398bdd22cfce2a9c,e26b538c0a53b69ea722a2eea7f3f5b3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2106.png,real_2106.png,real faces,.png,256,256,1.0,RGB,PNG,105.3,True,,f52d84f4474e5eef36a4f6b010aedf36,be2d10ac7c734906809ae6f57212732a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2107.png,real_2107.png,real faces,.png,256,256,1.0,RGB,PNG,120.98,True,,73e1292c100cc159366544ffbd36777e,d87539bedc72ae55ea82746eea90a124
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2108.png,real_2108.png,real faces,.png,256,256,1.0,RGB,PNG,100.46,True,,9ae232ebad4e85178c6ec4651532fc04,1cf3b30af79f7c352da864de6dbac52b
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2109.png,real_2109.png,real faces,.png,256,256,1.0,RGB,PNG,98.82,True,,9de97974161f725bca60ca8df2359ba1,085533068e87608c6a419ca3fa7c2b22
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_211.png,real_211.png,real faces,.png,256,256,1.0,RGB,PNG,100.7,True,,f74f5049d7be2faa833299f57bf5dcdb,d2ffde5badbdee3e744240795375402e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2110.png,real_2110.png,real faces,.png,256,256,1.0,RGB,PNG,80.9,True,,98a1c80dae5e69d24ca5fc057e9b4c04,ca8fdc46416a4f764fc4de3e2b6cdb17
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2111.png,real_2111.png,real faces,.png,256,256,1.0,RGB,PNG,103.33,True,,2dcdead5d2901d742714aa917dc9e399,84aad8871a5b533cf1139db5ebed989a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2112.png,real_2112.png,real faces,.png,256,256,1.0,RGB,PNG,102.58,True,,d88d6ee02adc513e5c6ae26ea4521392,9922aa488f8ba2f4208c9d3fae9f1e22
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2113.png,real_2113.png,real faces,.png,256,256,1.0,RGB,PNG,112.48,True,,f2df58e34b82dece9a6a9b84b5341ded,492684b193e381a46241b7a2ecd42d79
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2114.png,real_2114.png,real faces,.png,256,256,1.0,RGB,PNG,110.65,True,,c9d221e21bf86856b5e6a83a43a70d5d,91b43b9935c5c08072040927ead63b4c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2115.png,real_2115.png,real faces,.png,256,256,1.0,RGB,PNG,118.44,True,,66c54dd1a79d1a5083e3740cc3777cea,7b207682b029e979b39d29c8d882687c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2116.png,real_2116.png,real faces,.png,256,256,1.0,RGB,PNG,68.57,True,,fcacd8e7f9a6b8b6ceda92aa95950b8a,270e8b38364c9a74a44839e1838b34dc
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2117.png,real_2117.png,real faces,.png,256,256,1.0,RGB,PNG,90.12,True,,fdddece69d459287b5b264e743b8fb57,0de26d74bf6fbb6b675e1c10fd02cd8b
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2118.png,real_2118.png,real faces,.png,256,256,1.0,RGB,PNG,100.27,True,,d3f06c202aa2991ac60f7c36cbb862be,247a916354f5e52684457f55ac26910f
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2119.png,real_2119.png,real faces,.png,256,256,1.0,RGB,PNG,96.44,True,,76ce3c8b8ff16741bf71c249e81bac1e,d862b40360263339247e0d8708d19db4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_212.png,real_212.png,real faces,.png,256,256,1.0,RGB,PNG,111.83,True,,874aba84cd71816e92e540c928dc959d,fa36343ec40638c015f9fa6c9d40074f
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2120.png,real_2120.png,real faces,.png,256,256,1.0,RGB,PNG,99.9,True,,d4c0922989366e5c3cd4d5ba8fe0637e,7ed5bd86c4f7891c4e4f0e44f8350eb4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2121.png,real_2121.png,real faces,.png,256,256,1.0,RGB,PNG,104.03,True,,b28c0df3498cad23448d83ffc0c2a342,08786c5c328d0f5ca31fcff9620ec2b9
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2122.png,real_2122.png,real faces,.png,256,256,1.0,RGB,PNG,98.02,True,,1673a30d80683cb90ed1b9a978b1e133,3313366f7ad8c01b54f9b6db5a23528e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2123.png,real_2123.png,real faces,.png,256,256,1.0,RGB,PNG,107.92,True,,88f9bbddfa19a32bc37ce77352557448,413d128413fb90e1207796fc71fe6e24
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2124.png,real_2124.png,real faces,.png,256,256,1.0,RGB,PNG,88.48,True,,b6bbb310c41cb0e8b515f17e8a874933,036044a7eb165db43050872f75ba2936
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2125.png,real_2125.png,real faces,.png,256,256,1.0,RGB,PNG,82.88,True,,ef4cd2301006dad30675aac0d9d8db8c,94f9c369c812409f5245a825feb59e6e
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2126.png,real_2126.png,real faces,.png,256,256,1.0,RGB,PNG,120.61,True,,ee28dcf5ac3331c8d9cbed2ab67b3359,9a69e2e4c22dc72056450dd6c9790c57
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2127.png,real_2127.png,real faces,.png,256,256,1.0,RGB,PNG,104.05,True,,2a3d44cc33becf3a8a0b3f5504694265,d3227d6a0cac2e1dfaefb2dc0dbd503d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2128.png,real_2128.png,real faces,.png,256,256,1.0,RGB,PNG,108.98,True,,abeee0eb490c1db4c702bb2d25436f3e,fd51a46749d5a73ea77cc0dc7f04370a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2129.png,real_2129.png,real faces,.png,256,256,1.0,RGB,PNG,94.0,True,,721cc4d37be27e27e61c3418902cb5aa,80bcb9202c1387462f5201efa1299738
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_213.png,real_213.png,real faces,.png,256,256,1.0,RGB,PNG,92.14,True,,6a081b977297f535153af4ce30b06b38,e2b6dcdc88ab1a67363cc0c3894e0066
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2130.png,real_2130.png,real faces,.png,256,256,1.0,RGB,PNG,91.23,True,,3407f855cdde93274b71e130eb9e9e92,ee5c26e604a6b960e18d866bc06fe733
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2131.png,real_2131.png,real faces,.png,256,256,1.0,RGB,PNG,99.86,True,,5dd6d791d713120d999f33928fd10a35,c7c4c0b3fa910d2247b1f05a05d7da33
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2132.png,real_2132.png,real faces,.png,256,256,1.0,RGB,PNG,102.05,True,,6e8a8f431356173488aa48869b713a38,d5b7d2fe837d560de308302d3d770c9d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2133.png,real_2133.png,real faces,.png,256,256,1.0,RGB,PNG,113.64,True,,64a6d8e787b0fa5efb101f342b0dab4d,319396552d4958544b3dc354637c2ad8
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2134.png,real_2134.png,real faces,.png,256,256,1.0,RGB,PNG,103.95,True,,946a21fc5f0c1d9b40e94cd337cef5bc,9429a55e76be705e3938c9c302decc9a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2135.png,real_2135.png,real faces,.png,256,256,1.0,RGB,PNG,116.16,True,,3bd9f2033197d44f6822ce375709ca76,4e887970236dabb8eb55d2290791082a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2136.png,real_2136.png,real faces,.png,256,256,1.0,RGB,PNG,105.52,True,,f7eb1ee39fcd58c70be1aaba37201043,91899203f4a12e03e15665b5927455c5
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2137.png,real_2137.png,real faces,.png,256,256,1.0,RGB,PNG,97.59,True,,b5468ea8dd054efd8b016d8f3c3d4d85,19fd380721bbb664cdff0bf59af65403
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2138.png,real_2138.png,real faces,.png,256,256,1.0,RGB,PNG,107.54,True,,95de829f789a98a6cafd736b3fe3d3a5,c664674c63574a41a417d8bff34b6097
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2139.png,real_2139.png,real faces,.png,256,256,1.0,RGB,PNG,113.65,True,,045345c5b2fab97a82aa16ae2f877877,1e337e6addc4f716c26b485f7c288030
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_214.png,real_214.png,real faces,.png,256,256,1.0,RGB,PNG,101.83,True,,2ca82417b27548bb22c81dbbee1d3c75,83b4d39fb0653b8ed29afdbf75a7ed1c
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2140.png,real_2140.png,real faces,.png,256,256,1.0,RGB,PNG,105.14,True,,911599ec6d21ee92d917635f1fb9fb1e,5c00ffc008bd043f6644161c52d541b0
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2141.png,real_2141.png,real faces,.png,256,256,1.0,RGB,PNG,93.07,True,,c21b0efa9faf197f850ea88ac6282353,e2695caa621cc4c168df1bbb8fef20dc
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2142.png,real_2142.png,real faces,.png,256,256,1.0,RGB,PNG,112.76,True,,eab00bd4e95d91728af90b31595306da,1ff51e89de2eeb79981c6c2e8ef7ebd1
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2143.png,real_2143.png,real faces,.png,256,256,1.0,RGB,PNG,88.18,True,,4c40356187132acc8afc2e3fdead8d80,8af85020d27472896105e915aa6cf404
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2144.png,real_2144.png,real faces,.png,256,256,1.0,RGB,PNG,95.89,True,,bc6eb943c4718d22117e88acd465e202,485c94fc60a35d9ec208ae1c4c7ed52d
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2145.png,real_2145.png,real faces,.png,256,256,1.0,RGB,PNG,101.32,True,,56298a26f770b57b0170bde181ee2f10,a8f9a3f46ecb35e4f4b0457844c13120
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2146.png,real_2146.png,real faces,.png,256,256,1.0,RGB,PNG,123.32,True,,0d5ed145b4bfe82bd4b9a5c73204b208,8790b4b8d49faf2a07bfe9f88b85020b
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2147.png,real_2147.png,real faces,.png,256,256,1.0,RGB,PNG,116.05,True,,949db627ecb0929fa384d9d9e9530d23,581c6c634b2fc7c967cebd8d3c7cf692
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2148.png,real_2148.png,real faces,.png,256,256,1.0,RGB,PNG,95.42,True,,469439c7bc4bacf44f27f6bb446632cd,85ee82cbbb125a8a256058fdc7036349
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2149.png,real_2149.png,real faces,.png,256,256,1.0,RGB,PNG,114.25,True,,d95bc60abc58220978feb2e2cd566b55,48cbce9fddb65887ee19cc17cff30dfa
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_215.png,real_215.png,real faces,.png,256,256,1.0,RGB,PNG,111.19,True,,0d616b15d9e1b6ef89fb6d35eb792be0,d49337deffce24f3d8a33baff882f1ad
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2150.png,real_2150.png,real faces,.png,256,256,1.0,RGB,PNG,100.36,True,,7e0bc12478c8ac588040344d91afc63b,9ed7bf812893eddd124f42f3c2aed381
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2151.png,real_2151.png,real faces,.png,256,256,1.0,RGB,PNG,83.28,True,,14ec7c2d989ce2fad6826bc6cd898ad8,a901690252d35e72d091044e7315393b
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2152.png,real_2152.png,real faces,.png,256,256,1.0,RGB,PNG,103.19,True,,de9e050d5b112451e7358a7793de2060,734101326350c93dc63099bdf1120aa4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2153.png,real_2153.png,real faces,.png,256,256,1.0,RGB,PNG,115.86,True,,5538e440d828d416289a31a829bd3918,a5158fa719636c0481f2ffda34d11aee
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2154.png,real_2154.png,real faces,.png,256,256,1.0,RGB,PNG,103.46,True,,67adc40c9708436b68dc92a8ba180855,e5f8039d172f3b9ffc69a99c8e5b2ab3
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2155.png,real_2155.png,real faces,.png,256,256,1.0,RGB,PNG,98.59,True,,9082d8579c1fba384289b64d426cbf68,1a709a1bee79a80c715aa8776069a104
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2156.png,real_2156.png,real faces,.png,256,256,1.0,RGB,PNG,117.91,True,,785fdcb2961ffd97122f35291d63f018,58b67755c4e18a98c2d5e29b6c899bfc
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2157.png,real_2157.png,real faces,.png,256,256,1.0,RGB,PNG,111.62,True,,a39a49765b0a116b3ce00c43f9dc40e8,b1e6ac59d0bd430b936bfe35e58d2e48
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2158.png,real_2158.png,real faces,.png,256,256,1.0,RGB,PNG,111.35,True,,a704885284c240ecda40609873b3825e,26741bd71ebaee9e75a2c88d53a1f890
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2159.png,real_2159.png,real faces,.png,256,256,1.0,RGB,PNG,108.62,True,,32a0f917f3d116075ce8e33806a98e40,4e517112f3942c198633233c7de762d8
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_216.png,real_216.png,real faces,.png,256,256,1.0,RGB,PNG,74.43,True,,ff02ea0549b45a02130815e305ef0728,187c1ded2e0888be526785ef1029c137
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2160.png,real_2160.png,real faces,.png,256,256,1.0,RGB,PNG,93.23,True,,0a130076b81d169fe1ceea083e85abdd,7aeb77caf650f6c1ba37978ed66358b4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2161.png,real_2161.png,real faces,.png,256,256,1.0,RGB,PNG,115.19,True,,148cfab40ea32f6b567ef5e61cf20094,dba6a7e826f582c98e43b6b62f892e65
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2162.png,real_2162.png,real faces,.png,256,256,1.0,RGB,PNG,88.9,True,,b91d78addd8d3b0ceb6fca753fe278e8,46e054b7d4bbef0fc6494b566917a5db
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2163.png,real_2163.png,real faces,.png,256,256,1.0,RGB,PNG,100.1,True,,c79367ac6a343280c4dae05cad04f789,7f732303075b1e4a91a280400123f2be
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2164.png,real_2164.png,real faces,.png,256,256,1.0,RGB,PNG,98.58,True,,1fb4c68eabd122c88678be1b8338043e,8c399ef7f2de59e1241bf103896f5caf
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2165.png,real_2165.png,real faces,.png,256,256,1.0,RGB,PNG,98.57,True,,f04192334d3c197df5c49784e5740ec2,6e94f8c01c5bf60654134c6c8e790620
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2166.png,real_2166.png,real faces,.png,256,256,1.0,RGB,PNG,92.44,True,,a093860d7e4cbf4d3986b819fbcdef9f,4a8ace7443e7dec2fc19a44e189fa48a
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2167.png,real_2167.png,real faces,.png,256,256,1.0,RGB,PNG,97.46,True,,e84639f16378eef883055d80d4dcd711,2073d91d2d721958b31386266b2e57ce
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2168.png,real_2168.png,real faces,.png,256,256,1.0,RGB,PNG,97.31,True,,1e1034b1affd39b0646276db0db51551,e0ff1f582fc838a5471519342cbd06b4
e:\HK4\Sta_ML\DO_ÂNNANANANNA\deepfake-detection\data\raw\Real faces\real_2169.png,real_2169.png,real faces,.png,256,256,1.0,RGB,PNG,110.85,True,,eb8138c8749257e005689463e659327c,724a3173a768f3a948ce62871996e2b0
